User Input,keep_faq_for_test,Correct FAQ,Actual FAQ returned (Top result),Correct FAQ in top 3,Associated URL
what do i need to do when my bvb runs out,Y,What happens when my Big Value Bundle runs out?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Big-Value-Bundles/1479616842/What-happens-when-my-Big-Value-Bundle-runs-out.htm
What happens when my big value bundle runs out,Y,What happens when my Big Value Bundle runs out?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Big-Value-Bundles/1479616842/What-happens-when-my-Big-Value-Bundle-runs-out.htm
How much do i get charged when my big value bundle is finished,Y,What happens when my Big Value Bundle runs out?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Big-Value-Bundles/1479616842/What-happens-when-my-Big-Value-Bundle-runs-out.htm
can i still make calls when my big value bundle runs out,Y,What happens when my Big Value Bundle runs out?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Big-Value-Bundles/1479616842/What-happens-when-my-Big-Value-Bundle-runs-out.htm
Do i still get service when my bvb runs out,Y,What happens when my Big Value Bundle runs out?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Big-Value-Bundles/1479616842/What-happens-when-my-Big-Value-Bundle-runs-out.htm
I've used up all my big value bundle allowance,Y,What happens when my Big Value Bundle runs out?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Big-Value-Bundles/1479616842/What-happens-when-my-Big-Value-Bundle-runs-out.htm
I have no data left on my big value bundle,Y,What happens when my Big Value Bundle runs out?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Big-Value-Bundles/1479616842/What-happens-when-my-Big-Value-Bundle-runs-out.htm
I have nothing left on my big value bundle,Y,What happens when my Big Value Bundle runs out?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Big-Value-Bundles/1479616842/What-happens-when-my-Big-Value-Bundle-runs-out.htm
My big value bundle has ended early,Y,What happens when my Big Value Bundle runs out?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Big-Value-Bundles/1479616842/What-happens-when-my-Big-Value-Bundle-runs-out.htm
My big value bundle is finished sooner than i expected ,Y,What happens when my Big Value Bundle runs out?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Big-Value-Bundles/1479616842/What-happens-when-my-Big-Value-Bundle-runs-out.htm
Can i still make calls if my big bundle runs out,Y,What happens when my Big Value Bundle runs out?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Big-Value-Bundles/1479616842/What-happens-when-my-Big-Value-Bundle-runs-out.htm
,N,UK emergency alerts,,,
Delivery options,Y,What are my delivery options?,,,https://support.vodafone.co.uk/Joining-leaving/Order-delivery/1456912312/What-are-my-delivery-options.htm
What delivery options you offer,Y,What are my delivery options?,,,https://support.vodafone.co.uk/Joining-leaving/Order-delivery/1456912312/What-are-my-delivery-options.htm
How can i get a phone delivered to me,Y,What are my delivery options?,,,https://support.vodafone.co.uk/Joining-leaving/Order-delivery/1456912312/What-are-my-delivery-options.htm
How do you deliver your phones,Y,What are my delivery options?,,,https://support.vodafone.co.uk/Joining-leaving/Order-delivery/1456912312/What-are-my-delivery-options.htm
Can i get a store delivery,Y,What are my delivery options?,,,https://support.vodafone.co.uk/Joining-leaving/Order-delivery/1456912312/What-are-my-delivery-options.htm
Can i get delivery to my work address,Y,What are my delivery options?,,,https://support.vodafone.co.uk/Joining-leaving/Order-delivery/1456912312/What-are-my-delivery-options.htm
Can i get delivery to another address,Y,What are my delivery options?,,,https://support.vodafone.co.uk/Joining-leaving/Order-delivery/1456912312/What-are-my-delivery-options.htm
What if I'm not home for a delivery,Y,What are my delivery options?,,,https://support.vodafone.co.uk/Joining-leaving/Order-delivery/1456912312/What-are-my-delivery-options.htm
Can you leave a delivery with a neighbour?,Y,What are my delivery options?,,,https://support.vodafone.co.uk/Joining-leaving/Order-delivery/1456912312/What-are-my-delivery-options.htm
I won't be home for my phone delivery,Y,What are my delivery options?,,,https://support.vodafone.co.uk/Joining-leaving/Order-delivery/1456912312/What-are-my-delivery-options.htm
What are different delivery options ,Y,What are my delivery options?,,,https://support.vodafone.co.uk/Joining-leaving/Order-delivery/1456912312/What-are-my-delivery-options.htm
are there alternative delivery options,Y,What are my delivery options?,,,https://support.vodafone.co.uk/Joining-leaving/Order-delivery/1456912312/What-are-my-delivery-options.htm
How do I set up WiFi Calling?,Y,How do I set up WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038322/How-do-I-set-up-WiFi-Calling.htm
Help setting up wifi calling,Y,How do I set up WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038322/How-do-I-set-up-WiFi-Calling.htm
Tell me how to set up WiFi Calling,Y,How do I set up WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038322/How-do-I-set-up-WiFi-Calling.htm
Setting up WiFi Calling on my phone ,Y,How do I set up WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038322/How-do-I-set-up-WiFi-Calling.htm
Get WiFi callign activated ,Y,How do I set up WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038322/How-do-I-set-up-WiFi-Calling.htm
Activate WiFi Calling ,Y,How do I set up WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038322/How-do-I-set-up-WiFi-Calling.htm
How do I turn on WiFi Calling,Y,How do I set up WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038322/How-do-I-set-up-WiFi-Calling.htm
Set up WiFi Calling,Y,How do I set up WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038322/How-do-I-set-up-WiFi-Calling.htm
How do I get Wifi calling turned on ,Y,How do I set up WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038322/How-do-I-set-up-WiFi-Calling.htm
Turn on WiFi Calling ,Y,How do I set up WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038322/How-do-I-set-up-WiFi-Calling.htm
Turning on WiFi Calling on my phone ,Y,How do I set up WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038322/How-do-I-set-up-WiFi-Calling.htm
Steps to set up WiFi Calling,Y,How do I set up WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038322/How-do-I-set-up-WiFi-Calling.htm
,N,How do I change my account login details or password?,,,
What is WiFi Calling?,Y,What is WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038362/What-is-WiFi-Calling.htm
Whats wifi calling,Y,What is WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038362/What-is-WiFi-Calling.htm
What does Wifi calling mean ,Y,What is WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038362/What-is-WiFi-Calling.htm
What can I do with WiFi Calling,Y,What is WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038362/What-is-WiFi-Calling.htm
What does wifi calling do ,Y,What is WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038362/What-is-WiFi-Calling.htm
What can you use wifi calling for ,Y,What is WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038362/What-is-WiFi-Calling.htm
Whats Wifi calling used for ,Y,What is WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038362/What-is-WiFi-Calling.htm
What does WiFi Calling help with ,Y,What is WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038362/What-is-WiFi-Calling.htm
Does WiFi calling help with calls,Y,What is WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038362/What-is-WiFi-Calling.htm
Explain what WiFi Calling is,Y,What is WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038362/What-is-WiFi-Calling.htm
Tell me what WiFi Calling is ,Y,What is WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038362/What-is-WiFi-Calling.htm
Can I use wifi calling for free,Y,What is WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038362/What-is-WiFi-Calling.htm
What does wifi calling stand for,Y,What is WiFi Calling?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038362/What-is-WiFi-Calling.htm
,N,I want to find out about Unlimited plans ,,,
,N,What's a SIM only deal?,,,
,N,What devices can I use my Entertainment Pack on?,,,
Can I recover a deleted voicemail?,Y,Can I recover a deleted voicemail?,,,https://support.vodafone.co.uk/Phones-devices/Voicemail/1464047952/Can-I-recover-a-deleted-voicemail.htm
Is there anyway to get a deleted voicemail back,Y,Can I recover a deleted voicemail?,,,https://support.vodafone.co.uk/Phones-devices/Voicemail/1464047952/Can-I-recover-a-deleted-voicemail.htm
Can I get a deleted voicemail back,Y,Can I recover a deleted voicemail?,,,https://support.vodafone.co.uk/Phones-devices/Voicemail/1464047952/Can-I-recover-a-deleted-voicemail.htm
Recovery a deleted voicemail,Y,Can I recover a deleted voicemail?,,,https://support.vodafone.co.uk/Phones-devices/Voicemail/1464047952/Can-I-recover-a-deleted-voicemail.htm
How can I get a voicemail back that I deleted by accident ,Y,Can I recover a deleted voicemail?,,,https://support.vodafone.co.uk/Phones-devices/Voicemail/1464047952/Can-I-recover-a-deleted-voicemail.htm
"Accidentally deleted a voicemail, can I recover it ",Y,Can I recover a deleted voicemail?,,,https://support.vodafone.co.uk/Phones-devices/Voicemail/1464047952/Can-I-recover-a-deleted-voicemail.htm
Help with getting a deleted voicemail back,Y,Can I recover a deleted voicemail?,,,https://support.vodafone.co.uk/Phones-devices/Voicemail/1464047952/Can-I-recover-a-deleted-voicemail.htm
Can I recover a voicemail once it's been deleted ,Y,Can I recover a deleted voicemail?,,,https://support.vodafone.co.uk/Phones-devices/Voicemail/1464047952/Can-I-recover-a-deleted-voicemail.htm
Can I get a voicemail I deleted back ,Y,Can I recover a deleted voicemail?,,,https://support.vodafone.co.uk/Phones-devices/Voicemail/1464047952/Can-I-recover-a-deleted-voicemail.htm
Is there a way to get a deleted voicemail back,Y,Can I recover a deleted voicemail?,,,https://support.vodafone.co.uk/Phones-devices/Voicemail/1464047952/Can-I-recover-a-deleted-voicemail.htm
Recover a deleted voicemail,Y,Can I recover a deleted voicemail?,,,https://support.vodafone.co.uk/Phones-devices/Voicemail/1464047952/Can-I-recover-a-deleted-voicemail.htm
Getting a deleted voicemail back,Y,Can I recover a deleted voicemail?,,,https://support.vodafone.co.uk/Phones-devices/Voicemail/1464047952/Can-I-recover-a-deleted-voicemail.htm
Recovering a deleted voicemail,Y,Can I recover a deleted voicemail?,,,https://support.vodafone.co.uk/Phones-devices/Voicemail/1464047952/Can-I-recover-a-deleted-voicemail.htm
,N,What�s a Red Entertainment plan?,,,
What permission level can I give someone when I add them to my account? ,N,What permission level can I give someone when I add them to my account? ,,,
What permissions can I give if I add someone to my account,N,What permission level can I give someone when I add them to my account? ,,,
What level permissions can I add someone to my account with,N,What permission level can I give someone when I add them to my account? ,,,
Permission levels for other people on my account,N,What permission level can I give someone when I add them to my account? ,,,
What permissions can someone have on my account,N,What permission level can I give someone when I add them to my account? ,,,
"If I add someone to my account, what permissions can I give them",N,What permission level can I give someone when I add them to my account? ,,,
Adding someone and giving them account permissions ,N,What permission level can I give someone when I add them to my account? ,,,
What different permission levels can I give,N,What permission level can I give someone when I add them to my account? ,,,
Adding someone to my account and need to give them permissions,N,What permission level can I give someone when I add them to my account? ,,,
What different permission levels are there ,N,What permission level can I give someone when I add them to my account? ,,,
Can I give lower permission levels to someone on my account,N,What permission level can I give someone when I add them to my account? ,,,
What permissions levels can I give to someone,N,What permission level can I give someone when I add them to my account? ,,,
,N,What is Vodafone Secure Net?,,,
,N,Can I use my Entertainment Pack abroad?,,,
,N,How do I change my PIN?,,,
How do I manage call diverts?,Y,How do I manage call diverts?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038212/How-do-I-manage-call-diverts.htm
Can I set up call diverts,Y,How do I manage call diverts?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038212/How-do-I-manage-call-diverts.htm
Managing call diverts ,Y,How do I manage call diverts?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038212/How-do-I-manage-call-diverts.htm
add and manage call divert feature,Y,How do I manage call diverts?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038212/How-do-I-manage-call-diverts.htm
Call divert management features,Y,How do I manage call diverts?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038212/How-do-I-manage-call-diverts.htm
Manage call diverts on my phone ,Y,How do I manage call diverts?,,,https://support.vodafone.co.uk/Phones-devices/Calling-messaging/1464038212/How-do-I-manage-call-diverts.htm
